Id,Hazard
987,3.06444787979
988,4.04730081558
989,2.94237732887
991,3.50580072403
992,2.80774998665
993,3.48997664452
997,5.43114614487
999,1.90291857719
1003,1.57050096989
1006,6.25487232208
1007,4.68771696091
1013,3.39063453674
1015,3.3632440567
1016,2.50682353973
1017,2.51761627197
1018,7.57000303268
1019,3.37525653839
1020,4.02552223206
1021,4.10450744629
1023,2.89593815804
1025,3.66254067421
1027,3.12107467651
1028,5.54349803925
1029,4.45630073547
1032,5.24760246277
1035,2.86346244812
1039,2.83040809631
1040,4.93757915497
1041,2.12345194817
1043,2.96816158295
1045,4.17310428619
1046,6.40257644653
1049,4.49567222595
1054,5.46503782272
1056,5.45117425919
1057,3.25868225098
1058,3.96442818642
1060,6.98649597168
1061,3.47947764397
1062,4.02873563766
1063,4.30164432526
1066,3.9820394516
1071,3.58078432083
1072,2.9913713932
1076,6.98094367981
1077,3.42335963249
1078,3.63277864456
1082,4.02091789246
1083,2.73261857033
1085,4.53319692612
1086,2.91728782654
1088,4.28814506531
1089,8.11507225037
1090,6.74023580551
1093,2.73169660568
1094,4.35476064682
1095,5.53341817856
1096,3.62989163399
1097,2.76161694527
1098,4.17512083054
1103,3.44295144081
1104,3.85405111313
1109,3.06573367119
1110,4.07573890686
1111,6.62734699249
1113,2.65945458412
1114,2.62846016884
1115,3.44087409973
1117,4.29654121399
1118,2.28134059906
1121,4.09183883667
1122,2.83848190308
1124,3.95558190346
1125,2.29691767693
1126,4.8634595871
1127,2.57134103775
1128,4.84648132324
1130,3.59866690636
1132,3.98543453217
1135,4.7633357048
1136,3.8467206955
1139,6.92614269257
1140,3.06747245789
1141,1.8812340498
1147,4.4707326889
1150,6.40702772141
1152,4.47641372681
1154,5.2797203064
1157,2.69891762733
1158,3.06923341751
1160,5.11012744904
1162,4.25099754333
1163,2.16741609573
1164,3.70785260201
1171,3.74868440628
1173,2.95619821548
1174,4.53661727905
1176,3.91044569016
1178,3.86709070206
1182,4.61995649338
1185,4.19752836227
1188,2.74636244774
1189,2.50441932678
1192,5.48992347717
1194,3.48490428925
1195,4.30273771286
1199,4.05864286423
1200,2.19382810593
1203,4.30203962326
1204,7.11562252045
1206,4.73525428772
1209,3.60917878151
1214,4.51786088943
1215,3.76143193245
1217,4.13902187347
1219,5.70994186401
1220,4.43340969086
1221,2.95338153839
1222,5.766020298
1223,2.32533407211
1225,5.06251955032
1226,2.26944923401
1228,4.12969017029
1229,4.65679740906
1231,1.86155807972
1233,3.45257472992
1234,2.92545437813
1235,2.02081346512
1236,4.37912368774
1238,4.50336551666
1240,4.7198882103
1241,3.23499560356
1242,7.95423412323
1244,3.10044074059
1245,2.25183343887
1248,3.78353381157
1250,2.74090600014
1251,3.1608748436
1252,4.76229953766
1253,6.257791996
1255,3.66181635857
1258,3.33424854279
1261,4.33361196518
1262,4.52336883545
1267,3.8339073658
1268,3.91410803795
1270,2.9656419754
1271,6.54914712906
1274,4.77559137344
1275,2.64365983009
1276,4.72546005249
1277,2.01115512848
1279,3.29896116257
1280,4.48103141785
1281,4.31511116028
1282,4.64200925827
1285,4.62056016922
1289,2.32085084915
1293,2.42681407928
1294,4.61302089691
1295,4.34870243073
1296,3.85593485832
1298,5.10282707214
1300,3.83649349213
1301,4.2453622818
1302,2.84671640396
1303,1.71140861511
1304,5.69273233414
1306,3.68560314178
1308,5.27928829193
1311,4.27471542358
1312,2.52374267578
1313,3.74157357216
1314,3.79135227203
1315,3.11643004417
1316,2.49144983292
1317,4.62346696854
1319,3.56050777435
1320,2.51876544952
1321,4.15463209152
1322,5.47757053375
1324,3.24035763741
1326,3.65663576126
1327,4.48257446289
1328,2.19568419456
1329,3.52594637871
1330,5.24736595154
1332,4.29357147217
1333,6.00231409073
1334,4.92605686188
1335,1.99356818199
1336,3.8881509304
1339,3.19652414322
1344,2.80322146416
1346,5.48676252365
1350,3.38264155388
1351,4.07049560547
1352,2.92145609856
1354,2.70181846619
1356,2.03568458557
1358,4.57147550583
1359,4.80838298798
1361,2.65447211266
1363,3.12559866905
1364,2.90819787979
1366,2.71196842194
1368,3.59152054787
1370,2.55819797516
1371,2.72535681725
1374,4.98425865173
1375,3.09471607208
1376,4.34525489807
1377,3.13304495811
1379,4.45103788376
1380,3.71223783493
1382,2.17497682571
1384,3.36528801918
1387,6.71564912796
1388,5.7199215889
1393,4.13156414032
1395,3.70346188545
1396,4.25645828247
1398,3.57415485382
1399,2.65902996063
1401,2.90957927704
1403,2.45037555695
1404,3.78120517731
1405,5.4043431282
1408,4.4969587326
1409,4.2455739975
1411,3.78923606873
1413,4.52149438858
1414,3.16875863075
1415,3.56583714485
1417,2.42549133301
1419,3.80387949944
1421,3.89896249771
1423,3.69075894356
1427,11.340678215
1429,2.66505098343
1430,4.8986749649
1433,5.16420316696
1434,3.06795310974
1436,4.5543589592
1438,4.16846942902
1441,2.42438983917
1443,4.88721704483
1447,3.27220082283
1451,3.41969895363
1457,4.93952417374
1459,4.28255319595
1460,3.67670941353
1462,3.94391322136
1464,4.63582658768
1466,4.18782901764
1467,3.34654736519
1469,2.91282105446
1472,3.26675724983
1475,3.76000833511
1476,1.64212656021
1479,5.47259616852
1480,5.19700860977
1483,5.36138772964
1484,2.63709712029
1485,5.27747869492
1488,3.54404973984
1490,4.07042312622
1492,4.61163806915
1493,4.34575080872
1495,4.09269618988
1496,4.15520811081
1499,1.83823764324
1502,2.51004052162
1503,3.57176446915
1505,2.57839751244
1509,3.2762658596
1510,2.85941076279
1511,6.75003051758
1512,1.91373419762
1513,6.29744148254
1515,2.58191275597
1517,4.14956569672
1520,2.95272994041
1522,4.91648292542
1523,3.31121063232
1524,4.64668369293
1526,4.32551956177
1527,12.4530563354
1528,4.39956951141
1529,2.66965818405
1533,3.13185811043
1536,3.11894273758
1537,4.54816627502
1540,5.34148454666
1541,2.70649862289
1543,4.53376197815
1544,4.1910405159
1546,7.47424316406
1548,7.55391168594
1549,4.07026386261
1550,3.62793040276
1552,4.86071205139
1553,3.71477293968
1554,3.97244310379
1555,4.94006252289
1560,2.72301506996
1564,2.48413515091
1567,4.39243555069
1570,1.90429794788
1571,4.3397026062
1573,3.26004505157
1575,3.48021268845
1576,4.14900445938
1579,2.36749339104
1580,3.240899086
1582,2.43771338463
1583,5.36041355133
1586,2.45807218552
1587,3.20928478241
1590,4.71219873428
1591,2.28924751282
1595,3.92517375946
1597,5.19438123703
1602,5.29565095901
1603,2.69851160049
1604,1.83913207054
1605,3.05748510361
1606,3.73509931564
1607,4.33830547333
1610,4.04416179657
1611,3.55720877647
1614,4.55628681183
1617,3.28824234009
1619,2.69546604156
1623,4.80310678482
1625,3.50309443474
1626,4.00958776474
1627,1.92470836639
1632,3.96447467804
1633,2.75133895874
1634,2.75090694427
1635,4.99304914474
1636,5.91540193558
1638,3.9206225872
1639,2.79333925247
1641,3.87582468987
1644,7.64981079102
1645,3.99121069908
1649,3.99455881119
1650,4.25224304199
1651,3.75015187263
1653,4.9408416748
1654,3.6223897934
1656,4.18832969666
1657,2.96756839752
1658,3.13794898987
1659,3.94588947296
1660,4.01465272903
1661,5.2662563324
1663,3.13230419159
1664,3.4164481163
1666,4.10748767853
1667,5.41413021088
1668,3.93566298485
1669,3.2393643856
1670,4.39037561417
1671,2.46403932571
1672,2.87305665016
1678,4.5812087059
1682,3.49539208412
1683,2.81286478043
1687,3.87364864349
1689,5.51265287399
1690,2.45840620995
1692,2.59642934799
1693,3.83376073837
1696,3.47668981552
1698,4.02128124237
1700,9.12932777405
1702,4.75485038757
1704,3.54913020134
1706,2.14568901062
1707,3.87055039406
1710,4.1975812912
1711,1.94810855389
1712,3.98323202133
1717,3.11927843094
1721,3.72948670387
1722,3.13229703903
1723,10.7337169647
1725,2.1923327446
1729,4.29621553421
1730,3.68243980408
1732,4.32244968414
1733,2.56004810333
1735,2.60681176186
1737,4.33338737488
1739,2.55489683151
1740,3.43345189095
1741,1.65831434727
1742,5.29772233963
1744,9.45978832245
1746,2.47208213806
1752,1.84686863422
1753,3.178347826
1754,7.20415973663
1757,3.04364323616
1759,3.9984998703
1760,4.45287895203
1761,7.41527605057
1762,1.21635890007
1763,3.67580866814
1765,4.55125665665
1766,3.9173874855
1767,2.7397954464
1769,2.6930129528
1770,2.6209795475
1771,4.14226388931
1772,4.58349990845
1774,3.35259008408
1775,15.286822319
1778,7.68961715698
1780,2.97486639023
1781,5.71167182922
1782,5.92603492737
1785,1.39186763763
1788,4.717004776
1790,2.1926484108
1791,2.02392959595
1792,3.21855783463
1793,3.65849900246
1795,8.47297954559
1796,4.99360609055
1798,2.89197182655
1799,5.52436923981
1801,4.03831577301
1803,3.5360648632
1805,2.84171009064
1806,5.05292129517
1811,4.65518140793
1817,3.24096703529
1820,2.54575228691
1824,3.45717096329
1827,4.37245130539
1828,4.79785585403
1829,2.89574146271
1831,5.18316364288
1832,2.72441196442
1833,3.13636088371
1834,3.1241543293
1835,4.993704319
1839,4.5539188385
1840,3.55957531929
1842,3.61950540543
1844,4.28231048584
1845,3.25809621811
1847,7.0774230957
1848,4.96701622009
1851,4.39400672913
1852,5.49717664719
1853,4.05416584015
1857,5.04232215881
1860,3.65119028091
1861,2.92369651794
1863,6.20443344116
1864,5.37981462479
1865,3.36483097076
1867,4.47713756561
1868,6.45081758499
1870,3.69070935249
1871,3.70549750328
1873,4.19010543823
1875,2.37350654602
1876,4.53535413742
1878,4.18641853333
1881,2.61583304405
1883,2.79736185074
1884,7.4558763504
1885,3.05173420906
1887,3.39597272873
1888,2.44552469254
1889,3.28521037102
1890,4.01381778717
1892,4.1555390358
1895,1.76421701908
1896,2.48481082916
1899,2.27868556976
1901,3.1740694046
1907,7.22836732864
1908,4.94026994705
1912,4.34700250626
1913,6.93042087555
1914,3.25850462914
1920,3.72410535812
1921,2.80295491219
1925,3.12993860245
1926,4.52859163284
1927,3.97938990593
1929,2.44032764435
1930,7.2859711647
1931,1.83574712276
1932,2.76869821548
1933,2.47905492783
1935,4.07433795929
1936,2.70450925827
1937,3.23161363602
1939,4.17570304871
1940,4.58127975464
1943,4.59091186523
1946,3.39124107361
1949,5.15539121628
1951,2.7472782135
1952,2.84254455566
1956,3.6204559803
1957,4.45118618011
1958,3.1742773056
1959,5.10301017761
1960,4.59934711456
1962,2.86695218086
1963,4.1675863266
1964,1.3333953619
1965,3.06262421608
1968,3.57551145554
1969,4.3747549057
1972,7.10630941391
1976,3.99693202972
1979,4.24332857132
1981,4.93437337875
1985,3.22012233734
1988,4.5234413147
1991,2.9535651207
1994,4.44975948334
1995,6.26984596252
1998,4.80606985092
2001,5.7937078476
2002,4.46983766556
2003,6.79940891266
2005,4.5921087265
2006,3.06355404854
2007,3.77936983109
2010,2.55298686028
2012,6.05831575394
2014,4.29576826096
2015,3.75976490974
2017,9.08870410919
2019,2.95154094696
2020,3.41541671753
2021,2.32484698296
2023,5.35106706619
2024,2.6863656044
2026,3.66460609436
2027,1.67335510254
2028,3.63714957237
2029,6.97298669815
2030,3.5163257122
2031,3.25102710724
2032,6.22804164886
2033,2.0109398365
2036,3.67044067383
2037,5.87613868713
2038,3.56129217148
2040,2.58337926865
2042,3.04045677185
2045,3.73978042603
2046,2.76568579674
2048,4.49716854095
2053,7.81693792343
2054,2.74774575233
2061,5.93651914597
2064,2.62283420563
2066,2.70321893692
2067,3.29841923714
2068,4.93206739426
2070,4.80812644958
2075,2.33214521408
2079,5.28032302856
2082,2.58725857735
2084,3.20374131203
2086,4.58562898636
2088,2.40487146378
2089,4.49035835266
2092,5.67361688614
2093,3.90209102631
2096,4.11093664169
2098,4.43059825897
2104,1.95497298241
2106,1.63660979271
2112,3.5564455986
2113,2.39918375015
2114,4.01785802841
2121,5.71227741241
2125,3.26448583603
2130,2.52727985382
2131,4.23692131042
2134,1.92706811428
2141,2.63146328926
2143,2.37545347214
2146,3.6364736557
2147,2.91437005997
2148,3.93223524094
2151,4.28710460663
2155,2.66258358955
2156,4.24406051636
2158,3.80865716934
2159,4.571870327
2160,3.83020353317
2164,4.04178619385
2165,4.23237705231
2166,2.9531223774
2170,5.13064146042
2171,2.63264346123
2173,3.12764143944
2175,5.5080704689
2176,2.90484428406
2177,3.32167053223
2178,4.58546209335
2179,7.94781303406
2182,4.68097925186
2187,4.0265789032
2188,4.0253572464
2193,2.5781879425
2194,4.16500329971
2197,3.43194293976
2199,4.52957582474
2200,5.185110569
2202,2.72797608376
2203,4.11020898819
2206,2.70179724693
2207,7.09178638458
2209,3.41942811012
2216,4.14923286438
2218,3.12353563309
2219,3.13880324364
2221,4.51262760162
2222,3.51948142052
2223,3.16195631027
2228,8.82115745544
2232,2.75069689751
2233,2.98851466179
2234,3.68926692009
2235,2.08129310608
2236,2.63975596428
2237,2.47152781487
2238,4.82593774796
2239,3.66211748123
2241,2.644708395
2243,4.2123298645
2244,1.8909188509
2245,3.19262599945
2250,2.83245253563
2251,3.54569816589
2252,2.97357535362
2254,4.83342885971
2258,2.25669002533
2263,2.21636104584
2265,5.73023033142
2266,4.24017572403
2267,3.42311263084
2268,3.63247013092
2270,4.51404523849
2275,3.61815667152
2276,2.14829158783
2279,3.12539172173
2281,3.06040000916
2284,2.94822454453
2289,4.39100265503
2290,8.92259120941
2292,3.19225907326
2293,3.07149291039
2294,1.95142829418
2301,4.42724323273
2302,2.72168064117
2303,4.12447357178
2305,4.35269546509
2306,2.7844274044
2308,3.82317948341
2309,4.97700214386
2310,4.22041034698
2312,5.38660001755
2313,4.18542194366
2314,5.8385181427
2316,3.46729707718
2317,4.17867612839
2320,3.72825813293
2321,3.88043236732
2322,4.84966516495
2323,4.14392375946
2324,2.89438986778
2328,2.02892923355
2329,3.31756997108
2332,7.94101524353
2333,6.54421710968
2334,3.91461968422
2335,4.41345500946
2336,2.16319513321
2337,5.42997646332
2338,3.05035638809
2343,3.74607276917
2345,3.85204863548
2349,3.66162586212
2350,4.60640859604
2351,1.8831384182
2352,8.1046257019
2354,3.14607095718
2356,6.89314126968
2358,2.68048167229
2360,4.79108381271
2362,4.5366601944
2364,7.90780305862
2366,2.91160845757
2369,2.8386182785
2370,4.6327123642
2371,3.22310495377
2372,3.43485879898
2377,2.01898860931
2378,4.31643009186
2380,3.32464694977
2382,2.34992957115
2385,2.95894980431
2387,2.8841252327
2388,4.21999788284
2389,3.90001296997
2392,4.13551044464
2396,4.93976640701
2398,3.54464650154
2401,3.79989814758
2402,2.36221170425
2404,8.39661693573
2405,3.15587210655
2406,3.97619867325
2408,4.82980966568
2414,3.87558817863
2415,3.62472677231
2416,3.21114039421
2417,3.27749657631
2420,3.41891002655
2421,4.57762098312
2423,4.04512166977
2424,2.65781950951
2426,4.7998790741
2427,3.40122389793
2429,3.22290158272
2430,3.33466029167
2432,4.40325927734
2436,4.12174320221
2437,2.58871293068
2439,2.89368462563
2440,2.56069159508
2443,4.84845113754
2446,2.12687730789
2447,2.97266769409
2448,3.19221878052
2449,4.79256677628
2450,3.38676095009
2455,4.41316986084
2458,4.48635816574
2464,4.12497663498
2466,3.41283464432
2468,3.84020328522
2469,4.51454925537
2472,2.98726606369
2473,3.74480366707
2474,5.31439065933
2475,3.23657608032
2476,2.35718655586
2478,5.28376579285
2479,5.55159139633
2484,2.23534822464
2485,2.76576924324
2487,5.18405437469
2494,3.04006004333
2495,3.15969467163
2498,3.74179887772
2499,2.76399588585
2501,3.52338624001
2503,5.671230793
2507,2.33409190178
2508,6.28667116165
2509,5.09393358231
2515,3.77581548691
2516,3.07131791115
2517,4.83800077438
2520,3.35092639923
2522,2.90760397911
2524,4.41013622284
2525,3.93258190155
2526,5.26946544647
2527,4.00994777679
2529,4.19049072266
2530,2.00739765167
2531,4.15542984009
2534,5.62832355499
2541,3.92479610443
2545,2.00918078423
2547,3.04638791084
2548,3.24088931084
2549,10.6707162857
2550,3.2321908474
2552,3.1811580658
2553,2.79563426971
2554,3.37083387375
2560,3.49113178253
2561,2.70392584801
2564,4.08694219589
2567,3.04871082306
2573,3.90071678162
2576,3.07862734795
2578,2.4883146286
2579,3.06039524078
2580,5.40634918213
2583,4.65928411484
2584,3.45975661278
2587,4.11403179169
2588,6.98116445541
2590,3.56793689728
2591,2.73305487633
2592,4.63499641418
2593,5.05885362625
2597,3.67124724388
2604,7.12599658966
2607,4.54315853119
2610,2.87599277496
2611,2.44742274284
2615,4.32471752167
2616,4.23890686035
2617,4.26232147217
2618,3.48844432831
2619,2.94533228874
2620,5.59965658188
2621,3.63359594345
2622,4.41082286835
2624,2.70590639114
2625,4.2628068924
2626,3.96841835976
2627,2.35812854767
2628,6.44802999496
2631,3.21349453926
2635,4.51231336594
2636,2.31410169601
2639,4.79916238785
2640,3.89964914322
2641,3.66173791885
2643,3.8199095726
2645,5.24931240082
2646,4.38257026672
2647,3.22908854485
2650,2.66995549202
2656,2.60760593414
2659,4.51677322388
2660,3.22063565254
2662,2.6583108902
2663,4.77817773819
2665,5.78992843628
2668,10.0735216141
2669,3.46497702599
2670,3.9622604847
2671,5.14089393616
2682,8.17049980164
2683,4.98662996292
2687,4.32744503021
2692,2.62257003784
2694,4.31477928162
2697,4.4298324585
2701,3.38905906677
2703,7.34337377548
2704,4.36998939514
2706,5.58691692352
2707,2.27323818207
2708,3.11182117462
2710,3.86564826965
2713,4.72483062744
2715,5.02355527878
2716,4.16326522827
2717,4.30346393585
2721,4.6591334343
2722,4.54192447662
2724,2.88554143906
2729,3.45264387131
2730,4.02070045471
2731,3.81648182869
2734,6.11381101608
2735,3.36185765266
2736,4.36451816559
2739,4.21310043335
2741,2.22650384903
2742,4.5934510231
2744,3.55645394325
2747,4.30366516113
2748,4.91114664078
2750,3.40431666374
2752,3.26912999153
2754,7.59954500198
2756,4.21971321106
2757,3.88270401955
2758,4.20807170868
2763,2.9819047451
2764,4.88178396225
2765,3.74129772186
2767,2.50980639458
2768,2.33006429672
2772,4.13212633133
2773,3.32950520515
2774,5.73525619507
2776,5.35818338394
2777,3.19836187363
2778,7.1520986557
2782,4.11154174805
2783,2.93150186539
2785,4.25043964386
2787,2.82722496986
2791,5.29172325134
2793,5.00462007523
2795,4.9334359169
2797,4.7659072876
2799,7.1948928833
2800,5.73432588577
2801,3.45295572281
2802,3.75826454163
2805,2.30217695236
2806,3.18429160118
2808,2.60129094124
2809,7.51733446121
2812,3.68039822578
2815,6.89491605759
2821,2.24033212662
2822,2.9661295414
2825,4.06428623199
2827,3.33871412277
2828,3.8832192421
2829,3.70936250687
2832,3.81830334663
2834,3.01947999001
2836,5.00629329681
2838,4.08293104172
2839,3.8285446167
2842,3.65257930756
2844,1.01478970051
2847,2.82016682625
2851,4.99445819855
2854,3.65403342247
2857,4.70807266235
2858,2.80279779434
2859,1.94030928612
2860,2.38751840591
2861,4.39956331253
2862,4.65827655792
2864,2.8209707737
2865,4.98938322067
2866,3.13931179047
2868,3.15347886086
2869,3.34389305115
